Symbol,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Ratio
ABC,155.0,0.09,0.0,0.1,0.0,-,1,2,43.16%,0.058064516129032254
ABC,157.5,0.05,0.0,0.15,0.0,-,1,6,39.06%,0.031746031746031744
ABC,160.0,0.26,0.0,0.15,0.0,-,6,26,31.54%,0.1625
ABC,162.5,0.37,0.15,0.6,0.0,-,2,31,35.99%,0.2276923076923077
ABC,165.0,0.43,0.35,0.65,-0.37,-46.25%,6,52,26.37%,0.2606060606060606
ABC,167.5,0.85,0.45,2.05,-0.51,-37.50%,1,81,34.33%,0.5074626865671642
ABC,170.0,2.14,2.35,3.9,0.0,-,5,37,41.68%,1.258823529411765
ANET,100.0,0.08,0.0,0.05,0.0,-,1,1,121.88%,0.08
ANET,105.0,0.09,0.0,0.1,0.0,-,1,7,114.06%,0.08571428571428572
ANET,106.0,0.03,0.0,0.1,0.0,-,-,5,110.94%,0.02830188679245283
ANET,112.0,0.07,0.0,0.1,0.0,-,5,5,90.23%,0.0625
ANET,115.0,0.24,0.0,0.05,0.0,-,13,8,73.44%,0.20869565217391303
ANET,118.0,0.1,0.0,0.1,0.0,-,2,3,70.70%,0.08474576271186442
ANET,119.0,0.09,0.0,0.1,0.0,-,2,21,67.19%,0.07563025210084033
ANET,120.0,0.2,0.0,0.1,0.0,-,1,15,64.06%,0.16666666666666669
ANET,121.0,0.29,0.0,0.05,0.0,-,-,2,55.47%,0.23966942148760328
ANET,122.0,0.25,0.0,0.1,0.0,-,2,3,57.62%,0.20491803278688525
ANET,123.0,0.05,0.0,0.05,-0.31,-86.11%,1,22,54.30%,0.04065040650406504
ANET,124.0,0.05,0.05,0.1,0.0,-,12,50,54.69%,0.04032258064516129
ANET,125.0,0.07,0.05,0.1,-0.03,-30.00%,18,88,51.17%,0.05600000000000001
ANET,126.0,0.15,0.0,0.15,0.0,-,2,117,54.39%,0.11904761904761904
ANET,127.0,0.27,0.0,0.2,0.0,-,1,38,53.91%,0.21259842519685043
ANET,128.0,0.1,0.05,0.2,-0.05,-33.33%,3,61,50.00%,0.078125
ANET,129.0,0.1,0.05,0.2,-0.05,-33.33%,5,32,46.09%,0.07751937984496124
ANET,130.0,0.2,0.05,0.2,0.07,+53.85%,2,95,42.19%,0.15384615384615385
ANET,131.0,0.25,0.1,0.2,0.0,-,36,63,38.23%,0.19083969465648853
ANET,132.0,0.38,0.15,0.25,0.12,+46.15%,1,28,36.33%,0.28787878787878785
ANET,133.0,0.28,0.2,0.3,-0.05,-15.15%,3,107,33.84%,0.21052631578947373
ANET,134.0,0.4,0.3,0.4,-0.1,-20.00%,12,86,32.37%,0.2985074626865672
ANET,135.0,0.52,0.35,0.55,-0.13,-20.00%,59,198,31.25%,0.3851851851851852
ANET,136.0,0.75,0.65,0.75,0.0,-,47,121,30.08%,0.5514705882352942
ANET,137.0,1.25,0.9,1.1,0.0,-,54,145,30.52%,0.9124087591240875
ANET,138.0,1.4,1.25,1.45,-0.25,-15.15%,4,105,29.40%,1.0144927536231882
ANET,139.0,2.05,1.7,2.0,0.0,-,13,89,30.18%,1.474820143884892
ANET,140.0,2.6,2.3,2.5,0.0,-,15,135,28.47%,1.8571428571428572
ANET,141.0,3.1,2.8,3.3,-1.4,-31.11%,2,9,30.74%,2.198581560283688
ANET,142.0,4.2,3.7,4.1,-3.1,-42.47%,1,32,31.89%,2.9577464788732395
ANET,143.0,6.17,4.5,4.9,0.0,-,1,9,31.69%,4.314685314685315
ANET,144.0,5.8,5.5,5.9,0.0,-,4,12,36.04%,4.027777777777778
ANET,145.0,7.99,6.3,6.8,1.27,+18.90%,2,105,37.01%,5.510344827586207
ANET,146.0,7.0,7.3,7.8,0.0,-,18,45,40.82%,4.794520547945205
ANET,147.0,8.57,7.7,9.5,0.0,-,6,19,64.89%,5.829931972789116
ANET,148.0,11.01,8.9,9.9,1.4,+14.57%,2,19,51.90%,7.4391891891891895
ANET,149.0,12.9,9.7,11.2,0.0,-,1,2,65.33%,8.657718120805368
ANET,150.0,11.5,10.8,12.0,0.0,-,4,33,62.79%,7.666666666666666
ANET,152.5,20.35,13.3,14.4,0.0,-,10,5,67.87%,13.344262295081968
ANET,155.0,19.15,15.7,17.2,0.0,-,7,8,87.79%,12.354838709677418
ANET,157.5,23.3,18.3,19.5,0.0,-,2,2,88.67%,14.793650793650794
ANET,160.0,22.0,20.8,22.1,-2.2,-9.09%,1,4,100.78%,13.750000000000002
ANET,162.5,28.52,23.4,24.4,0.0,-,3,0,99.32%,17.55076923076923
ANET,165.0,21.86,25.4,27.4,0.0,-,3,0,128.37%,13.248484848484848
ANET,167.5,25.73,28.0,30.1,0.0,-,3,0,83.59%,15.361194029850747
ANET,170.0,28.21,30.7,32.5,0.0,-,2,1,96.29%,16.594117647058823
ATVI,50.0,0.03,0.0,0.75,0.0,-,-,1,247.46%,0.06
ATVI,60.0,0.05,0.0,0.02,0.0,-,5,10,85.94%,0.08333333333333334
ATVI,69.0,0.02,0.0,0.02,0.01,+100.00%,12,2,41.02%,0.028985507246376812
ATVI,70.0,0.02,0.0,0.02,0.0,-,2,724,35.16%,0.028571428571428574
ATVI,71.0,0.04,0.0,0.02,0.0,-,1,756,29.69%,0.056338028169014086
ATVI,72.0,0.05,0.01,0.03,0.01,+25.00%,28,39,25.59%,0.06944444444444445
ATVI,73.0,0.05,0.03,0.04,-0.05,-50.00%,3,386,20.51%,0.0684931506849315
ATVI,74.0,0.13,0.1,0.13,-0.04,-23.53%,26,1171,19.53%,0.17567567567567569
ATVI,75.0,0.38,0.27,0.37,0.04,+11.76%,16,697,18.75%,0.5066666666666666
ATVI,76.0,0.85,0.74,0.89,0.13,+18.06%,10,3386,19.43%,1.118421052631579
ATVI,77.0,1.95,1.46,1.72,0.51,+35.42%,1,1063,23.63%,2.5324675324675323
ATVI,78.0,2.75,2.37,2.66,0.66,+31.58%,1,233,29.00%,3.5256410256410255
ATVI,79.0,3.38,3.4,3.7,0.0,-,15,6,38.77%,4.2784810126582276
ATVI,80.0,4.64,4.4,4.7,-0.04,-0.85%,16,50,46.00%,5.8
ATVI,81.0,5.7,5.35,5.7,0.0,-,1,3,52.83%,7.037037037037037
ATVI,82.0,6.07,6.35,6.65,0.0,-,1,183,55.47%,7.402439024390245
ATVI,83.0,7.45,7.35,7.7,0.0,-,109,35,65.63%,8.975903614457833
ATVI,84.0,6.39,8.35,8.7,0.0,-,5,0,50.78%,7.607142857142857
ATVI,85.0,7.64,9.3,9.7,0.0,-,1,1,77.54%,8.988235294117647
ATVI,86.0,10.0,10.35,10.7,0.0,-,2,0,60.16%,11.627906976744185
ATVI,87.0,9.39,11.3,11.7,0.0,-,-,0,54.69%,10.793103448275863
ATVI,90.0,12.5,14.3,14.7,0.0,-,21,0,65.63%,13.88888888888889
CCL,6.0,0.02,0.0,0.03,0.0,-,-,50,262.50%,0.33333333333333337
CCL,6.5,0.03,0.0,0.02,0.0,-,10,349,218.75%,0.4615384615384615
CCL,7.0,0.03,0.0,0.01,0.0,-,200,280,175.00%,0.4285714285714286
CCL,7.5,0.01,0.0,0.01,0.0,-,1,383,143.75%,0.13333333333333333
CCL,8.0,0.01,0.0,0.01,0.0,-,34,385,118.75%,0.125
CCL,8.5,0.01,0.0,0.01,0.0,-,7,3481,96.88%,0.11764705882352942
CCL,9.0,0.01,0.01,0.02,-0.01,-50.00%,2422,1937,90.63%,0.1111111111111111
CCL,9.5,0.03,0.02,0.03,0.0,-,846,7601,75.00%,0.3157894736842105
CCL,10.0,0.04,0.04,0.05,-0.03,-42.86%,782,2843,56.25%,0.4
CCL,10.5,0.15,0.14,0.15,-0.04,-21.05%,2174,3638,49.22%,1.4285714285714286
CCL,11.0,0.43,0.42,0.45,-0.05,-10.42%,386,182,51.95%,3.909090909090909
CCL,11.5,0.94,0.85,0.94,0.0,-,18,36,63.28%,8.17391304347826
CCL,12.0,1.37,1.34,1.43,-0.13,-8.67%,2,24,81.25%,11.416666666666668
CCL,12.5,3.6,1.84,1.95,0.0,-,20,0,107.81%,28.800000000000004
CCL,13.5,3.85,2.84,3.0,0.0,-,-,0,159.38%,28.51851851851852
CCL,14.0,4.35,3.3,3.45,0.0,-,2,1,143.75%,31.071428571428566
CHTR,220.0,0.14,0.0,0.0,0.0,-,1,13,50.00%,0.06363636363636364
CHTR,260.0,0.9,0.0,1.5,0.0,-,10,11,145.70%,0.34615384615384615
CHTR,265.0,1.42,0.0,0.05,0.0,-,-,302,85.94%,0.5358490566037736
CHTR,270.0,0.1,0.0,0.35,0.0,-,2,10,100.78%,0.03703703703703704
CHTR,275.0,1.11,0.0,1.5,0.0,-,1,0,119.63%,0.4036363636363637
CHTR,280.0,0.1,0.0,0.35,0.0,-,2,55,86.52%,0.03571428571428571
CHTR,285.0,0.08,0.0,0.1,0.0,-,1,119,67.58%,0.02807017543859649
CHTR,290.0,0.05,0.0,0.15,0.0,-,1,13,64.45%,0.017241379310344827
CHTR,295.0,0.98,0.0,0.15,0.0,-,1,1,58.20%,0.33220338983050846
CHTR,297.5,0.1,0.0,0.15,0.0,-,20,20,55.08%,0.03361344537815126
CHTR,300.0,0.45,0.0,0.15,0.0,-,1,3,51.95%,0.15
CHTR,305.0,0.5,0.05,0.2,0.0,-,-,1,53.22%,0.16393442622950818
CHTR,307.5,0.15,0.1,0.5,0.1,+200.00%,4,22,53.52%,0.04878048780487805
CHTR,310.0,0.2,0.05,0.3,-0.15,-42.86%,4,17,49.90%,0.06451612903225806
CHTR,315.0,0.35,0.3,0.6,0.15,+75.00%,14,79,49.56%,0.1111111111111111
CHTR,320.0,0.47,0.5,0.75,0.17,+56.67%,4,35,43.77%,0.146875
CHTR,322.5,0.65,0.65,1.1,0.25,+62.50%,9,6,44.26%,0.20155038759689922
CHTR,325.0,0.85,0.85,1.15,0.35,+70.00%,4,22,40.09%,0.26153846153846155
CHTR,327.5,0.75,1.15,1.5,0.0,-,1,13,38.92%,0.22900763358778628
CHTR,330.0,1.9,1.55,1.95,1.12,+143.59%,9,20,37.74%,0.5757575757575757
CHTR,332.5,1.87,1.95,2.45,0.47,+33.57%,11,14,36.01%,0.562406015037594
CHTR,335.0,3.0,2.75,3.2,1.28,+74.42%,17,26,35.13%,0.8955223880597015
CHTR,337.5,2.65,3.6,4.1,0.85,+47.22%,1,35,34.07%,0.7851851851851851
CHTR,340.0,5.09,4.7,5.3,1.49,+41.39%,10,15,33.74%,1.4970588235294118
CHTR,342.5,6.4,6.1,6.7,3.0,+88.24%,9,15,33.35%,1.8686131386861315
CHTR,345.0,8.0,7.7,8.3,4.0,+100.00%,11,18,32.94%,2.318840579710145
CHTR,347.5,3.7,9.5,10.3,0.0,-,12,22,34.38%,1.064748201438849
CHTR,350.0,12.3,10.3,13.2,7.5,+156.25%,9,34,43.19%,3.5142857142857142
CHTR,352.5,9.9,13.0,14.6,2.4,+32.00%,1,18,37.04%,2.8085106382978724
CHTR,355.0,14.5,13.2,18.2,6.1,+72.62%,2,15,53.11%,4.084507042253521
CHTR,357.5,10.3,14.0,20.4,0.0,-,6,18,54.69%,2.8811188811188813
CHTR,360.0,12.74,16.2,25.7,0.0,-,2,13,85.63%,3.5388888888888888
CHTR,362.5,14.8,20.9,26.7,0.0,-,1,1,76.90%,4.082758620689655
CHTR,365.0,15.7,23.6,28.5,0.0,-,2,52,74.27%,4.301369863013699
CHTR,370.0,13.1,26.5,35.6,0.0,-,1,45,104.00%,3.5405405405405403
CHTR,375.0,14.4,31.5,40.6,0.0,-,1,33,112.94%,3.8400000000000003
CHTR,380.0,16.2,37.2,45.1,0.0,-,39,36,53.32%,4.263157894736842
CHTR,390.0,29.8,47.2,55.0,0.0,-,1,0,59.86%,7.6410256410256405
CVS,55.0,0.02,0.0,0.01,0.0,-,2,22,84.38%,0.03636363636363637
CVS,59.0,0.04,0.0,0.01,0.0,-,-,76,60.94%,0.06779661016949153
CVS,60.0,0.04,0.0,0.01,0.0,-,5,247,56.25%,0.06666666666666667
CVS,61.0,0.04,0.0,0.01,0.0,-,5,78,50.00%,0.06557377049180328
CVS,62.0,0.03,0.0,0.02,0.0,-,175,111,53.13%,0.04838709677419355
CVS,63.0,0.01,0.0,0.02,0.0,-,2,166,47.27%,0.015873015873015872
CVS,64.0,0.02,0.01,0.02,0.0,-,201,224,41.02%,0.03125
CVS,65.0,0.02,0.02,0.03,-0.03,-60.00%,38,266,37.11%,0.03076923076923077
CVS,66.0,0.05,0.03,0.04,0.0,-,4,224,32.42%,0.07575757575757576
CVS,67.0,0.05,0.06,0.07,-0.07,-58.33%,112,641,28.91%,0.0746268656716418
CVS,68.0,0.13,0.12,0.16,-0.12,-48.00%,249,598,27.05%,0.1911764705882353
CVS,69.0,0.28,0.29,0.31,-0.18,-39.13%,260,754,23.73%,0.4057971014492754
CVS,70.0,0.64,0.62,0.67,-0.27,-29.67%,259,1595,22.41%,0.9142857142857144
CVS,71.0,1.08,1.21,1.3,-0.27,-20.00%,514,1166,22.46%,1.5211267605633805
CVS,72.0,1.98,1.99,2.21,-0.33,-14.29%,204,530,27.93%,2.75
CVS,73.0,2.93,2.94,3.15,-0.25,-7.86%,200,535,32.23%,4.013698630136987
CVS,74.0,4.1,3.95,4.15,0.0,-,2,1927,39.45%,5.54054054054054
CVS,75.0,5.15,4.85,5.2,0.0,-,1,12,50.59%,6.866666666666667
CVS,76.0,4.6,5.75,6.2,0.0,-,4,12,57.42%,6.052631578947368
CVS,77.0,6.22,6.95,7.15,0.0,-,4,18,59.18%,8.077922077922077
CVS,78.0,6.85,7.95,8.15,0.0,-,2,2,65.23%,8.782051282051281
CVS,79.0,9.35,8.95,9.15,0.0,-,22,2,52.73%,11.835443037974683
CVS,80.0,9.25,9.9,10.15,0.0,-,3,0,76.95%,11.5625
CVS,81.0,10.25,10.9,11.15,0.0,-,1,0,82.42%,12.654320987654321
CVS,82.0,5.01,11.1,11.6,0.0,-,39,0,0.00%,6.109756097560975
CVS,83.0,14.55,12.95,13.2,0.0,-,1,0,78.91%,17.53012048192771
CVS,84.0,13.3,13.9,14.15,0.0,-,1,0,98.44%,15.833333333333336
CVS,85.0,11.4,14.95,15.2,0.0,-,2,0,88.28%,13.411764705882353
CVS,86.0,13.6,15.95,16.15,0.0,-,3,0,82.81%,15.813953488372093
CVS,87.0,13.55,16.9,17.15,0.0,-,-,0,113.28%,15.574712643678163
CVS,90.0,16.45,19.95,20.2,0.0,-,-,0,109.38%,18.277777777777775
CVS,95.0,22.9,24.8,25.15,0.0,-,5,0,149.22%,24.105263157894736
DHI,75.0,0.05,0.0,0.05,0.0,-,-,2,142.19%,0.06666666666666668
DHI,80.0,0.28,0.0,0.05,0.0,-,-,1,118.75%,0.35000000000000003
DHI,85.0,0.05,0.0,0.05,0.0,-,11,12,98.44%,0.05882352941176471
DHI,86.0,0.05,0.0,0.05,0.0,-,-,16,93.75%,0.05813953488372093
DHI,88.0,0.22,0.0,0.05,0.0,-,1,1,85.94%,0.25
DHI,89.0,0.05,0.0,0.75,0.0,-,7,27,127.93%,0.05617977528089888
DHI,90.0,0.05,0.0,0.05,0.0,-,30,37,77.34%,0.05555555555555555
DHI,91.0,0.05,0.0,0.05,0.0,-,10,16,73.44%,0.054945054945054944
DHI,92.0,0.05,0.0,0.05,0.0,-,10,74,69.53%,0.05434782608695652
DHI,93.0,0.05,0.0,0.05,0.0,-,20,59,65.63%,0.053763440860215055
DHI,94.0,0.04,0.0,0.05,0.0,-,1,22,61.72%,0.0425531914893617
DHI,95.0,0.05,0.0,0.1,0.0,-,1,67,64.06%,0.05263157894736842
DHI,96.0,0.05,0.0,0.1,0.0,-,1,61,59.77%,0.052083333333333336
DHI,97.0,0.07,0.0,0.1,0.0,-,22,605,55.47%,0.07216494845360825
DHI,98.0,0.28,0.0,0.1,0.0,-,4,19,51.17%,0.28571428571428575
DHI,99.0,0.57,0.0,0.1,0.0,-,2,58,53.32%,0.5757575757575757
DHI,100.0,0.1,0.0,0.1,0.0,-,3,17,48.63%,0.1
DHI,101.0,0.34,0.0,0.15,0.0,-,16,47,48.05%,0.33663366336633666
DHI,102.0,0.06,0.0,0.15,-0.07,-53.85%,3,74,43.16%,0.0588235294117647
DHI,103.0,0.17,0.05,0.15,0.0,-,16,50,38.18%,0.1650485436893204
DHI,104.0,0.1,0.05,0.15,-0.2,-66.67%,11,83,33.11%,0.09615384615384616
DHI,105.0,0.15,0.1,0.2,-0.2,-57.14%,19,159,30.27%,0.14285714285714285
DHI,106.0,0.33,0.25,0.35,-0.18,-35.29%,243,447,30.08%,0.3113207547169811
DHI,107.0,0.48,0.4,0.55,-0.37,-43.53%,34,985,29.10%,0.4485981308411215
DHI,108.0,0.65,0.65,0.8,-0.5,-43.48%,2,256,27.20%,0.6018518518518519
DHI,109.0,1.0,1.05,1.25,-0.5,-33.33%,13,234,27.34%,0.9174311926605505
DHI,110.0,1.45,1.6,1.75,-0.86,-37.23%,3,72,25.73%,1.3181818181818181
DHI,111.0,2.94,2.25,2.45,0.0,-,7,13,25.78%,2.6486486486486487
DHI,112.0,2.76,3.0,3.3,0.0,-,1,2,27.39%,2.464285714285714
DHI,113.0,5.7,3.7,4.4,0.0,-,1,1,36.43%,5.04424778761062
DHI,116.0,7.92,6.7,7.4,0.0,-,1,1,52.25%,6.827586206896552
FSLR,110.0,0.1,0.0,0.02,0.0,-,1,1,156.25%,0.09090909090909091
FSLR,125.0,0.12,0.0,0.19,0.0,-,-,1,149.22%,0.09599999999999999
FSLR,130.0,0.04,0.0,0.64,0.0,-,-,1,161.91%,0.03076923076923077
FSLR,135.0,0.06,0.0,0.06,0.0,-,1,16,103.91%,0.04444444444444444
FSLR,140.0,0.11,0.0,0.11,0.0,-,13,435,98.44%,0.07857142857142857
FSLR,144.0,0.03,0.01,0.1,0.0,-,7,6,88.28%,0.020833333333333332
FSLR,145.0,0.06,0.01,0.12,0.0,-,18,33,87.50%,0.041379310344827586
FSLR,147.0,0.07,0.01,0.12,0.0,-,41,33,82.42%,0.04761904761904762
FSLR,148.0,0.08,0.01,0.12,0.0,-,1,48,79.88%,0.05405405405405406
FSLR,150.0,0.03,0.01,0.05,-0.02,-40.00%,58,168,67.58%,0.019999999999999997
FSLR,152.5,0.07,0.02,0.12,0.0,-,25,43,69.14%,0.0459016393442623
FSLR,155.0,0.06,0.03,0.13,-0.05,-45.45%,9,108,64.06%,0.03870967741935484
FSLR,157.5,0.11,0.06,0.16,-0.06,-35.29%,14,154,60.74%,0.06984126984126984
FSLR,160.0,0.13,0.07,0.18,-0.09,-40.91%,65,252,55.27%,0.08125
FSLR,162.5,0.17,0.12,0.23,-0.15,-46.87%,74,337,51.66%,0.10461538461538462
FSLR,165.0,0.27,0.24,0.29,-0.16,-37.21%,93,212,49.81%,0.16363636363636366
FSLR,167.5,0.41,0.39,0.47,-0.27,-39.71%,41,126,47.80%,0.24477611940298505
FSLR,170.0,0.64,0.62,0.75,-0.46,-41.82%,226,487,45.80%,0.3764705882352941
FSLR,172.5,1.0,1.02,1.13,-0.49,-32.89%,82,123,42.97%,0.5797101449275363
FSLR,175.0,1.61,1.64,1.79,-0.71,-30.60%,166,235,41.50%,0.9199999999999999
FSLR,177.5,2.55,2.55,2.73,-0.68,-21.05%,98,951,40.06%,1.436619718309859
FSLR,180.0,3.91,3.8,4.0,-0.75,-16.09%,75,229,38.67%,2.172222222222222
FSLR,182.5,5.6,5.45,5.75,-1.15,-17.04%,40,128,39.50%,3.0684931506849313
FSLR,185.0,7.45,7.4,7.85,-0.1,-1.32%,47,96,42.29%,4.027027027027027
FSLR,187.5,11.9,9.6,10.05,1.85,+18.41%,3,60,44.14%,6.346666666666668
FSLR,190.0,12.78,11.85,12.55,-0.47,-3.55%,30,136,51.66%,6.726315789473684
FSLR,192.5,15.42,14.35,15.1,1.57,+11.34%,4,91,60.25%,8.01038961038961
FSLR,195.0,19.1,16.6,17.55,0.75,+4.09%,4,19,65.67%,9.794871794871796
FSLR,197.5,21.8,19.1,20.0,1.9,+9.55%,1,29,70.61%,11.037974683544304
FSLR,200.0,21.95,21.6,22.5,0.07,+0.32%,3,1,50.78%,10.975
FSLR,202.5,24.65,24.2,25.0,-0.7,-2.76%,3,0,61.33%,12.172839506172838
FSLR,205.0,29.3,26.5,27.75,0.0,-,3,0,68.36%,14.29268292682927
FSLR,207.5,20.3,28.85,30.2,0.0,-,2,1,58.98%,9.783132530120483
FSLR,210.0,34.7,31.4,32.55,0.0,-,1,0,102.34%,16.523809523809526
FSLR,212.5,31.15,33.85,35.05,0.0,-,7,0,107.91%,14.658823529411762
FSLR,215.0,37.59,36.35,37.55,0.09,+0.24%,3,14,113.38%,17.48372093023256
FSLR,217.5,45.55,38.8,40.15,0.0,-,1,0,122.95%,20.94252873563218
FSLR,220.0,16.2,41.35,42.7,0.0,-,2,0,78.13%,7.363636363636364
FSLR,222.5,23.35,43.85,45.15,0.0,-,1,0,50.00%,10.49438202247191
FSLR,225.0,24.9,46.35,47.55,0.0,-,1,0,133.98%,11.066666666666666
FSLR,230.0,24.4,51.5,52.55,0.0,-,4,0,92.97%,10.608695652173912
FSLR,232.5,50.4,53.3,55.65,0.0,-,1,0,173.34%,21.677419354838708
FSLR,235.0,56.8,56.35,57.65,0.0,-,2,0,50.00%,24.170212765957448
FSLR,240.0,38.8,61.4,62.7,0.0,-,-,0,114.45%,16.166666666666664
FSLR,242.5,38.7,64.0,65.2,0.0,-,-,0,128.13%,15.958762886597938
FSLR,245.0,68.7,66.45,67.6,0.0,-,1,0,112.50%,28.040816326530617
FSLR,250.0,77.6,71.45,72.55,0.0,-,1,0,50.00%,31.039999999999996
FSLR,265.0,60.85,86.45,87.55,0.0,-,5,0,50.00%,22.962264150943394
GLW,27.0,0.05,0.0,0.05,0.0,-,-,1,72.66%,0.1851851851851852
GLW,28.0,0.08,0.0,0.1,0.0,-,-,1,64.84%,0.2857142857142857
GLW,29.0,0.05,0.0,0.05,0.0,-,4,16,47.66%,0.1724137931034483
GLW,30.0,0.05,0.0,0.05,0.0,-,112,147,29.49%,0.16666666666666669
GLW,31.0,0.2,0.15,0.25,0.05,+33.33%,15,118,25.00%,0.6451612903225806
GLW,32.0,0.75,0.8,0.9,0.1,+15.38%,1,46,24.22%,2.34375
GLW,33.0,1.5,1.65,2.05,0.0,-,10,30,61.33%,4.545454545454546
GLW,34.0,1.05,2.6,3.1,0.0,-,2,116,86.13%,3.088235294117647
GLW,35.0,2.77,3.7,4.0,0.0,-,1,15,51.56%,7.914285714285714
GLW,36.0,2.8,4.7,5.0,0.0,-,2,0,62.50%,7.777777777777778
HAL,20.0,0.02,0.0,0.03,0.0,-,-,1,168.75%,0.1
HAL,23.0,0.02,0.0,0.02,0.0,-,1,0,109.38%,0.08695652173913043
HAL,24.0,0.01,0.0,0.03,0.0,-,33,33,99.22%,0.04166666666666667
HAL,24.5,0.03,0.0,0.02,0.0,-,1,2,87.50%,0.12244897959183673
HAL,25.0,0.07,0.0,0.02,0.0,-,11,18,79.69%,0.28
HAL,25.5,0.01,0.0,0.02,0.0,-,10,15,71.88%,0.0392156862745098
HAL,26.0,0.01,0.0,0.02,-0.01,-50.00%,100,90,64.06%,0.038461538461538464
HAL,26.5,0.02,0.0,0.02,-0.01,-33.33%,12,30,56.25%,0.07547169811320754
HAL,27.0,0.02,0.0,0.02,0.0,-,4,132,50.00%,0.07407407407407407
HAL,27.5,0.04,0.02,0.03,0.0,-,41,36,50.00%,0.14545454545454548
HAL,28.0,0.04,0.04,0.05,-0.03,-42.86%,19,412,48.44%,0.14285714285714285
HAL,28.5,0.08,0.07,0.09,-0.04,-33.33%,63,328,46.09%,0.28070175438596495
HAL,29.0,0.15,0.13,0.15,-0.05,-25.00%,71,344,42.77%,0.5172413793103449
HAL,29.5,0.23,0.24,0.25,-0.09,-28.12%,71,142,39.65%,0.7796610169491526
HAL,30.0,0.42,0.41,0.44,-0.12,-22.22%,130,1083,38.87%,1.4000000000000001
HAL,30.5,0.68,0.68,0.71,-0.11,-13.92%,17,136,38.28%,2.2295081967213117
HAL,31.0,1.16,1.02,1.07,0.0,-,9,84,38.87%,3.741935483870967
HAL,31.5,1.36,1.42,1.5,0.03,+2.26%,45,127,41.21%,4.317460317460318
HAL,32.0,1.9,1.88,1.99,-0.1,-5.00%,16,121,48.83%,5.9375
HAL,32.5,2.21,2.37,2.51,-0.2,-8.30%,14,82,60.74%,6.800000000000001
HAL,33.0,3.0,2.83,3.0,0.0,-,1,15,67.19%,9.090909090909092
HAL,33.5,3.35,3.3,3.45,-0.3,-8.22%,4,11,64.06%,10.0
HAL,34.0,3.75,3.75,3.95,-0.15,-3.85%,42,19,71.09%,11.029411764705882
HAL,34.5,2.04,4.3,4.45,0.0,-,1,0,77.34%,5.913043478260869
HAL,35.0,4.95,4.75,4.95,0.0,-,1,2,83.98%,14.142857142857142
HAL,35.5,5.7,5.25,5.45,0.0,-,7,0,89.84%,16.056338028169016
HAL,36.0,5.98,5.75,5.95,0.0,-,10,0,96.09%,16.611111111111114
HAL,36.5,3.9,6.25,6.45,0.0,-,-,0,102.34%,10.684931506849313
HAL,37.0,4.5,6.75,6.95,0.0,-,15,0,107.81%,12.162162162162163
HAL,38.0,4.45,7.75,7.95,0.0,-,-,0,118.75%,11.710526315789474
HAL,39.0,10.1,8.75,8.95,0.0,-,1,1,129.69%,25.897435897435894
HAL,40.0,6.65,9.8,9.95,0.0,-,10,0,139.84%,16.625
HAL,50.0,16.9,19.8,19.95,0.0,-,1,0,225.00%,33.8
HON,160.0,0.05,0.0,0.05,0.0,-,227,235,78.13%,0.03125
HON,162.5,0.05,0.0,0.2,0.0,-,-,3,87.11%,0.03076923076923077
HON,165.0,0.03,0.0,0.15,0.0,-,15,23,77.73%,0.01818181818181818
HON,170.0,0.1,0.0,0.25,0.0,-,10,12,71.68%,0.05882352941176471
HON,175.0,0.05,0.0,0.2,0.0,-,30,55,57.42%,0.028571428571428574
HON,180.0,0.2,0.0,0.0,0.0,-,1,51,25.00%,0.1111111111111111
HON,182.5,0.05,0.0,0.2,0.0,-,2,3,45.51%,0.027397260273972605
HON,185.0,0.05,0.05,0.15,-0.05,-50.00%,1,45,36.72%,0.02702702702702703
HON,187.5,0.2,0.15,0.3,-0.06,-23.08%,2,83,35.69%,0.10666666666666667
HON,190.0,0.43,0.35,0.5,0.0,-,4,279,33.20%,0.2263157894736842
HON,192.5,0.9,0.75,0.9,0.12,+15.38%,1234,100,31.74%,0.4675324675324675
HON,195.0,1.51,1.4,1.6,0.06,+4.14%,19,137,30.81%,0.7743589743589744
HON,197.5,2.55,2.55,2.75,0.05,+2.00%,26,78,31.08%,1.2911392405063291
HON,200.0,4.45,4.2,4.5,0.0,-,10,82,34.20%,2.225
HON,202.5,6.4,5.9,6.9,0.0,-,5,6,43.09%,3.160493827160494
HON,205.0,8.37,8.2,9.5,0.0,-,1,4,53.78%,4.082926829268292
HON,210.0,14.5,13.0,14.6,0.0,-,2,1,57.62%,6.904761904761905
HON,215.0,17.8,18.0,19.6,0.0,-,-,5,71.29%,8.279069767441861
HON,217.5,20.5,20.5,22.2,0.0,-,1,1,78.96%,9.425287356321839
HON,220.0,26.2,22.8,25.0,0.0,-,-,0,86.47%,11.90909090909091
HON,230.0,33.3,31.9,35.5,0.0,-,-,2,104.35%,14.478260869565215
LUV,20.0,0.01,0.0,0.0,0.0,-,-,10,50.00%,0.05
LUV,24.0,0.01,0.0,0.01,0.0,-,7,21,81.25%,0.04166666666666667
LUV,25.0,0.01,0.0,0.02,0.0,-,15,215,73.44%,0.04
LUV,26.0,0.01,0.0,0.01,0.0,-,9,65,53.13%,0.038461538461538464
LUV,26.5,0.02,0.0,0.01,0.0,-,31,643,51.56%,0.07547169811320754
